sample_id,entity_id,date,split,country,location_name,target_nasa_power_precipitation_mm,target_open_meteo_precipitation_mm,target_baseline_two_source_mean_mm,target_nasa_reference_consensus_mm,target_open_meteo_reference_consensus_mm
SEA_MY_KUALA_LUMPUR__20220626,SEA_MY_KUALA_LUMPUR,2022-06-26,train,Malaysia,Kuala Lumpur,0.47,9.8,5.135000000000001,5.402750000000001,4.9
SEA_MY_KUALA_LUMPUR__20220627,SEA_MY_KUALA_LUMPUR,2022-06-27,train,Malaysia,Kuala Lumpur,1.33,12.5,6.915,7.18275,6.64725
SEA_MY_KUALA_LUMPUR__20220628,SEA_MY_KUALA_LUMPUR,2022-06-28,train,Malaysia,Kuala Lumpur,1.69,6.0,3.845,4.11275,3.5772500000000003
SEA_MY_KUALA_LUMPUR__20220629,SEA_MY_KUALA_LUMPUR,2022-06-29,train,Malaysia,Kuala Lumpur,6.43,10.5,8.465,8.73275,8.19725
SEA_MY_KUALA_LUMPUR__20220630,SEA_MY_KUALA_LUMPUR,2022-06-30,train,Malaysia,Kuala Lumpur,3.91,0.2,2.055,2.32275,1.7872500000000002
SEA_MY_KUALA_LUMPUR__20220701,SEA_MY_KUALA_LUMPUR,2022-07-01,train,Malaysia,Kuala Lumpur,0.01,0.1,0.055,0.0610483870967741,0.05
SEA_MY_KUALA_LUMPUR__20220702,SEA_MY_KUALA_LUMPUR,2022-07-02,train,Malaysia,Kuala Lumpur,0.0,0.2,0.1,0.1060483870967741,0.1
SEA_MY_KUALA_LUMPUR__20220703,SEA_MY_KUALA_LUMPUR,2022-07-03,train,Malaysia,Kuala Lumpur,0.0,0.4,0.2,0.2060483870967741,0.2
SEA_MY_KUALA_LUMPUR__20220704,SEA_MY_KUALA_LUMPUR,2022-07-04,train,Malaysia,Kuala Lumpur,6.4,0.0,3.2,3.206048387096774,3.193951612903226
SEA_MY_KUALA_LUMPUR__20220705,SEA_MY_KUALA_LUMPUR,2022-07-05,train,Malaysia,Kuala Lumpur,1.18,2.5,1.84,1.8460483870967743,1.8339516129032256
SEA_MY_KUALA_LUMPUR__20220706,SEA_MY_KUALA_LUMPUR,2022-07-06,train,Malaysia,Kuala Lumpur,16.88,7.9,12.39,12.396048387096773,12.383951612903225
SEA_MY_KUALA_LUMPUR__20220707,SEA_MY_KUALA_LUMPUR,2022-07-07,train,Malaysia,Kuala Lumpur,1.54,0.0,0.77,0.7760483870967742,0.7639516129032259
SEA_MY_KUALA_LUMPUR__20220708,SEA_MY_KUALA_LUMPUR,2022-07-08,train,Malaysia,Kuala Lumpur,0.46,0.2,0.33,0.3360483870967742,0.3239516129032258
SEA_MY_KUALA_LUMPUR__20220709,SEA_MY_KUALA_LUMPUR,2022-07-09,train,Malaysia,Kuala Lumpur,0.01,0.0,0.005,0.0110483870967741,0.0
SEA_MY_KUALA_LUMPUR__20220710,SEA_MY_KUALA_LUMPUR,2022-07-10,train,Malaysia,Kuala Lumpur,1.01,4.2,2.605,2.611048387096774,2.598951612903226
SEA_MY_KUALA_LUMPUR__20220711,SEA_MY_KUALA_LUMPUR,2022-07-11,train,Malaysia,Kuala Lumpur,8.13,4.8,6.465,6.471048387096774,6.458951612903226
SEA_MY_KUALA_LUMPUR__20220712,SEA_MY_KUALA_LUMPUR,2022-07-12,train,Malaysia,Kuala Lumpur,3.73,0.6,2.165,2.171048387096774,2.1589516129032256
SEA_MY_KUALA_LUMPUR__20220713,SEA_MY_KUALA_LUMPUR,2022-07-13,train,Malaysia,Kuala Lumpur,0.08,0.0,0.04,0.0460483870967741,0.0339516129032258
SEA_MY_KUALA_LUMPUR__20220714,SEA_MY_KUALA_LUMPUR,2022-07-14,train,Malaysia,Kuala Lumpur,1.49,0.5,0.995,1.001048387096774,0.988951612903226
SEA_MY_KUALA_LUMPUR__20220715,SEA_MY_KUALA_LUMPUR,2022-07-15,train,Malaysia,Kuala Lumpur,1.88,0.2,1.04,1.046048387096774,1.0339516129032258
SEA_MY_KUALA_LUMPUR__20220716,SEA_MY_KUALA_LUMPUR,2022-07-16,train,Malaysia,Kuala Lumpur,0.19,0.7,0.4449999999999999,0.4510483870967741,0.4389516129032258
SEA_MY_KUALA_LUMPUR__20220717,SEA_MY_KUALA_LUMPUR,2022-07-17,train,Malaysia,Kuala Lumpur,0.01,0.0,0.005,0.0110483870967741,0.0
SEA_MY_KUALA_LUMPUR__20220718,SEA_MY_KUALA_LUMPUR,2022-07-18,train,Malaysia,Kuala Lumpur,0.0,1.1,0.55,0.5560483870967742,0.55
SEA_MY_KUALA_LUMPUR__20220719,SEA_MY_KUALA_LUMPUR,2022-07-19,train,Malaysia,Kuala Lumpur,10.79,4.1,7.444999999999999,7.451048387096773,7.438951612903225
SEA_MY_KUALA_LUMPUR__20220720,SEA_MY_KUALA_LUMPUR,2022-07-20,train,Malaysia,Kuala Lumpur,6.32,2.5,4.41,4.416048387096774,4.403951612903226
SEA_MY_KUALA_LUMPUR__20220721,SEA_MY_KUALA_LUMPUR,2022-07-21,train,Malaysia,Kuala Lumpur,1.49,2.6,2.045,2.0510483870967744,2.038951612903226
SEA_MY_KUALA_LUMPUR__20220722,SEA_MY_KUALA_LUMPUR,2022-07-22,train,Malaysia,Kuala Lumpur,7.26,39.6,23.43,23.436048387096776,23.423951612903227
SEA_MY_KUALA_LUMPUR__20220723,SEA_MY_KUALA_LUMPUR,2022-07-23,train,Malaysia,Kuala Lumpur,2.97,4.0,3.4850000000000003,3.4910483870967743,3.478951612903226
SEA_MY_KUALA_LUMPUR__20220724,SEA_MY_KUALA_LUMPUR,2022-07-24,train,Malaysia,Kuala Lumpur,10.82,36.1,23.46,23.466048387096777,23.453951612903225
SEA_MY_KUALA_LUMPUR__20220725,SEA_MY_KUALA_LUMPUR,2022-07-25,train,Malaysia,Kuala Lumpur,10.25,11.3,10.775,10.781048387096774,10.768951612903226
SEA_MY_KUALA_LUMPUR__20220726,SEA_MY_KUALA_LUMPUR,2022-07-26,train,Malaysia,Kuala Lumpur,1.67,0.4,1.035,1.0410483870967742,1.028951612903226
SEA_MY_KUALA_LUMPUR__20220727,SEA_MY_KUALA_LUMPUR,2022-07-27,train,Malaysia,Kuala Lumpur,6.61,6.0,6.305,6.311048387096774,6.298951612903226
SEA_MY_KUALA_LUMPUR__20220728,SEA_MY_KUALA_LUMPUR,2022-07-28,train,Malaysia,Kuala Lumpur,10.34,7.6,8.969999999999999,8.976048387096775,8.963951612903227
SEA_MY_KUALA_LUMPUR__20220729,SEA_MY_KUALA_LUMPUR,2022-07-29,train,Malaysia,Kuala Lumpur,5.68,22.5,14.09,14.096048387096774,14.083951612903226
SEA_MY_KUALA_LUMPUR__20220730,SEA_MY_KUALA_LUMPUR,2022-07-30,train,Malaysia,Kuala Lumpur,2.76,0.7,1.73,1.736048387096774,1.7239516129032255
SEA_MY_KUALA_LUMPUR__20220731,SEA_MY_KUALA_LUMPUR,2022-07-31,train,Malaysia,Kuala Lumpur,3.34,1.0,2.17,2.176048387096774,2.163951612903226
SEA_MY_KUALA_LUMPUR__20220801,SEA_MY_KUALA_LUMPUR,2022-08-01,train,Malaysia,Kuala Lumpur,6.41,16.6,11.505,10.76233870967742,12.24766129032258
SEA_MY_KUALA_LUMPUR__20220802,SEA_MY_KUALA_LUMPUR,2022-08-02,train,Malaysia,Kuala Lumpur,7.81,12.6,10.205,9.462338709677418,10.94766129032258
SEA_MY_KUALA_LUMPUR__20220803,SEA_MY_KUALA_LUMPUR,2022-08-03,train,Malaysia,Kuala Lumpur,18.49,5.7,12.095,11.35233870967742,12.83766129032258
SEA_MY_KUALA_LUMPUR__20220804,SEA_MY_KUALA_LUMPUR,2022-08-04,train,Malaysia,Kuala Lumpur,6.27,4.9,5.585,4.842338709677419,6.327661290322581
SEA_MY_KUALA_LUMPUR__20220805,SEA_MY_KUALA_LUMPUR,2022-08-05,train,Malaysia,Kuala Lumpur,7.71,1.7,4.705,3.9623387096774194,5.44766129032258
SEA_MY_KUALA_LUMPUR__20220806,SEA_MY_KUALA_LUMPUR,2022-08-06,train,Malaysia,Kuala Lumpur,1.87,0.0,0.935,0.935,1.6776612903225807
SEA_MY_KUALA_LUMPUR__20220807,SEA_MY_KUALA_LUMPUR,2022-08-07,train,Malaysia,Kuala Lumpur,0.21,12.4,6.305000000000001,5.56233870967742,7.047661290322581
SEA_MY_KUALA_LUMPUR__20220808,SEA_MY_KUALA_LUMPUR,2022-08-08,train,Malaysia,Kuala Lumpur,1.15,1.3,1.225,0.575,1.9676612903225807
SEA_MY_KUALA_LUMPUR__20220809,SEA_MY_KUALA_LUMPUR,2022-08-09,train,Malaysia,Kuala Lumpur,2.07,0.5,1.285,1.035,2.0276612903225804
SEA_MY_KUALA_LUMPUR__20220810,SEA_MY_KUALA_LUMPUR,2022-08-10,train,Malaysia,Kuala Lumpur,4.14,1.8,2.97,2.227338709677419,3.712661290322581
SEA_MY_KUALA_LUMPUR__20220811,SEA_MY_KUALA_LUMPUR,2022-08-11,train,Malaysia,Kuala Lumpur,1.45,0.8,1.125,0.725,1.8676612903225809
SEA_MY_KUALA_LUMPUR__20220812,SEA_MY_KUALA_LUMPUR,2022-08-12,train,Malaysia,Kuala Lumpur,7.66,18.0,12.83,12.08733870967742,13.57266129032258
SEA_MY_KUALA_LUMPUR__20220813,SEA_MY_KUALA_LUMPUR,2022-08-13,train,Malaysia,Kuala Lumpur,8.52,0.6,4.56,4.26,5.30266129032258
SEA_MY_KUALA_LUMPUR__20220814,SEA_MY_KUALA_LUMPUR,2022-08-14,train,Malaysia,Kuala Lumpur,3.66,20.4,12.03,11.28733870967742,12.77266129032258
SEA_MY_KUALA_LUMPUR__20220815,SEA_MY_KUALA_LUMPUR,2022-08-15,train,Malaysia,Kuala Lumpur,4.98,8.5,6.74,5.99733870967742,7.48266129032258
SEA_MY_KUALA_LUMPUR__20220816,SEA_MY_KUALA_LUMPUR,2022-08-16,train,Malaysia,Kuala Lumpur,1.27,2.6,1.935,1.1923387096774194,2.6776612903225807
SEA_MY_KUALA_LUMPUR__20220817,SEA_MY_KUALA_LUMPUR,2022-08-17,train,Malaysia,Kuala Lumpur,4.91,9.7,7.305,6.56233870967742,8.04766129032258
SEA_MY_KUALA_LUMPUR__20220818,SEA_MY_KUALA_LUMPUR,2022-08-18,train,Malaysia,Kuala Lumpur,10.5,1.5,6.0,5.25733870967742,6.74266129032258
SEA_MY_KUALA_LUMPUR__20220819,SEA_MY_KUALA_LUMPUR,2022-08-19,train,Malaysia,Kuala Lumpur,0.25,8.4,4.325,3.5823387096774195,5.067661290322581
SEA_MY_KUALA_LUMPUR__20220820,SEA_MY_KUALA_LUMPUR,2022-08-20,train,Malaysia,Kuala Lumpur,15.3,14.2,14.75,14.00733870967742,15.49266129032258
SEA_MY_KUALA_LUMPUR__20220821,SEA_MY_KUALA_LUMPUR,2022-08-21,train,Malaysia,Kuala Lumpur,3.22,7.5,5.36,4.617338709677419,6.1026612903225805
SEA_MY_KUALA_LUMPUR__20220822,SEA_MY_KUALA_LUMPUR,2022-08-22,train,Malaysia,Kuala Lumpur,2.39,3.7,3.045,2.30233870967742,3.787661290322581
SEA_MY_KUALA_LUMPUR__20220823,SEA_MY_KUALA_LUMPUR,2022-08-23,train,Malaysia,Kuala Lumpur,3.9,9.1,6.5,5.757338709677419,7.24266129032258
SEA_MY_KUALA_LUMPUR__20220824,SEA_MY_KUALA_LUMPUR,2022-08-24,train,Malaysia,Kuala Lumpur,0.99,12.2,6.595,5.85233870967742,7.337661290322581
SEA_MY_KUALA_LUMPUR__20220825,SEA_MY_KUALA_LUMPUR,2022-08-25,train,Malaysia,Kuala Lumpur,6.87,1.1,3.985,3.435,4.7276612903225805
SEA_MY_KUALA_LUMPUR__20220826,SEA_MY_KUALA_LUMPUR,2022-08-26,train,Malaysia,Kuala Lumpur,4.05,2.2,3.125,2.38233870967742,3.8676612903225807
SEA_MY_KUALA_LUMPUR__20220827,SEA_MY_KUALA_LUMPUR,2022-08-27,train,Malaysia,Kuala Lumpur,14.89,13.5,14.195,13.45233870967742,14.93766129032258
SEA_MY_KUALA_LUMPUR__20220828,SEA_MY_KUALA_LUMPUR,2022-08-28,train,Malaysia,Kuala Lumpur,16.38,17.6,16.990000000000002,16.24733870967742,17.732661290322582
SEA_MY_KUALA_LUMPUR__20220829,SEA_MY_KUALA_LUMPUR,2022-08-29,train,Malaysia,Kuala Lumpur,29.01,25.9,27.455,26.712338709677415,28.19766129032258
SEA_MY_KUALA_LUMPUR__20220830,SEA_MY_KUALA_LUMPUR,2022-08-30,train,Malaysia,Kuala Lumpur,1.98,4.0,2.99,2.247338709677419,3.732661290322581
SEA_MY_KUALA_LUMPUR__20220831,SEA_MY_KUALA_LUMPUR,2022-08-31,train,Malaysia,Kuala Lumpur,0.89,12.8,6.845000000000001,6.10233870967742,7.587661290322581
SEA_MY_KUALA_LUMPUR__20220901,SEA_MY_KUALA_LUMPUR,2022-09-01,train,Malaysia,Kuala Lumpur,12.16,27.5,19.83,18.879666666666665,20.78033333333333
SEA_MY_KUALA_LUMPUR__20220902,SEA_MY_KUALA_LUMPUR,2022-09-02,train,Malaysia,Kuala Lumpur,9.88,8.1,8.99,8.039666666666667,9.940333333333331
SEA_MY_KUALA_LUMPUR__20220903,SEA_MY_KUALA_LUMPUR,2022-09-03,train,Malaysia,Kuala Lumpur,2.78,10.3,6.54,5.589666666666667,7.490333333333334
SEA_MY_KUALA_LUMPUR__20220904,SEA_MY_KUALA_LUMPUR,2022-09-04,train,Malaysia,Kuala Lumpur,2.17,0.0,1.085,1.085,2.035333333333333
SEA_MY_KUALA_LUMPUR__20220905,SEA_MY_KUALA_LUMPUR,2022-09-05,train,Malaysia,Kuala Lumpur,0.6,0.0,0.3,0.3,1.2503333333333333
SEA_MY_KUALA_LUMPUR__20220906,SEA_MY_KUALA_LUMPUR,2022-09-06,train,Malaysia,Kuala Lumpur,2.69,9.9,6.295,5.344666666666667,7.245333333333333
SEA_MY_KUALA_LUMPUR__20220907,SEA_MY_KUALA_LUMPUR,2022-09-07,train,Malaysia,Kuala Lumpur,6.69,0.0,3.345,3.345,4.295333333333334
SEA_MY_KUALA_LUMPUR__20220908,SEA_MY_KUALA_LUMPUR,2022-09-08,train,Malaysia,Kuala Lumpur,5.54,25.8,15.67,14.719666666666669,16.620333333333335
SEA_MY_KUALA_LUMPUR__20220909,SEA_MY_KUALA_LUMPUR,2022-09-09,train,Malaysia,Kuala Lumpur,12.19,1.6,6.895,6.095,7.845333333333333
SEA_MY_KUALA_LUMPUR__20220910,SEA_MY_KUALA_LUMPUR,2022-09-10,train,Malaysia,Kuala Lumpur,6.2,1.5,3.85,3.1,4.800333333333334
SEA_MY_KUALA_LUMPUR__20220911,SEA_MY_KUALA_LUMPUR,2022-09-11,train,Malaysia,Kuala Lumpur,4.69,12.0,8.345,7.394666666666668,9.295333333333334
SEA_MY_KUALA_LUMPUR__20220912,SEA_MY_KUALA_LUMPUR,2022-09-12,train,Malaysia,Kuala Lumpur,1.98,0.1,1.04,0.99,1.9903333333333333
SEA_MY_KUALA_LUMPUR__20220913,SEA_MY_KUALA_LUMPUR,2022-09-13,train,Malaysia,Kuala Lumpur,5.99,9.6,7.795,6.844666666666667,8.745333333333333
SEA_MY_KUALA_LUMPUR__20220914,SEA_MY_KUALA_LUMPUR,2022-09-14,train,Malaysia,Kuala Lumpur,4.8,11.7,8.25,7.299666666666667,9.200333333333331
SEA_MY_KUALA_LUMPUR__20220915,SEA_MY_KUALA_LUMPUR,2022-09-15,train,Malaysia,Kuala Lumpur,3.81,0.5,2.155,1.905,3.1053333333333333
SEA_MY_KUALA_LUMPUR__20220916,SEA_MY_KUALA_LUMPUR,2022-09-16,train,Malaysia,Kuala Lumpur,7.76,17.4,12.579999999999998,11.629666666666663,13.530333333333331
SEA_MY_KUALA_LUMPUR__20220917,SEA_MY_KUALA_LUMPUR,2022-09-17,train,Malaysia,Kuala Lumpur,12.86,23.9,18.38,17.429666666666666,19.33033333333333
SEA_MY_KUALA_LUMPUR__20220918,SEA_MY_KUALA_LUMPUR,2022-09-18,train,Malaysia,Kuala Lumpur,16.86,5.7,11.28,10.329666666666666,12.230333333333332
SEA_MY_KUALA_LUMPUR__20220919,SEA_MY_KUALA_LUMPUR,2022-09-19,train,Malaysia,Kuala Lumpur,8.37,6.6,7.484999999999999,6.534666666666666,8.435333333333332
SEA_MY_KUALA_LUMPUR__20220920,SEA_MY_KUALA_LUMPUR,2022-09-20,train,Malaysia,Kuala Lumpur,12.93,3.8,8.365,7.414666666666666,9.315333333333331
SEA_MY_KUALA_LUMPUR__20220921,SEA_MY_KUALA_LUMPUR,2022-09-21,train,Malaysia,Kuala Lumpur,4.72,4.0,4.359999999999999,3.4096666666666664,5.310333333333333
SEA_MY_KUALA_LUMPUR__20220922,SEA_MY_KUALA_LUMPUR,2022-09-22,train,Malaysia,Kuala Lumpur,8.33,2.5,5.415,4.464666666666667,6.365333333333333
SEA_MY_KUALA_LUMPUR__20220923,SEA_MY_KUALA_LUMPUR,2022-09-23,train,Malaysia,Kuala Lumpur,6.94,4.0,5.470000000000001,4.519666666666667,6.420333333333334
SEA_MY_KUALA_LUMPUR__20220924,SEA_MY_KUALA_LUMPUR,2022-09-24,train,Malaysia,Kuala Lumpur,4.93,10.1,7.515,6.564666666666667,8.465333333333334
SEA_MY_KUALA_LUMPUR__20220925,SEA_MY_KUALA_LUMPUR,2022-09-25,train,Malaysia,Kuala Lumpur,5.4,0.7,3.0500000000000003,2.7,4.000333333333333
SEA_MY_KUALA_LUMPUR__20220926,SEA_MY_KUALA_LUMPUR,2022-09-26,train,Malaysia,Kuala Lumpur,0.7,12.9,6.8,5.849666666666667,7.750333333333334
SEA_MY_KUALA_LUMPUR__20220927,SEA_MY_KUALA_LUMPUR,2022-09-27,train,Malaysia,Kuala Lumpur,8.68,4.6,6.64,5.689666666666667,7.590333333333333
SEA_MY_KUALA_LUMPUR__20220928,SEA_MY_KUALA_LUMPUR,2022-09-28,train,Malaysia,Kuala Lumpur,7.7,12.5,10.1,9.149666666666668,11.050333333333334
SEA_MY_KUALA_LUMPUR__20220929,SEA_MY_KUALA_LUMPUR,2022-09-29,train,Malaysia,Kuala Lumpur,0.13,4.3,2.215,1.2646666666666666,3.165333333333333
SEA_MY_KUALA_LUMPUR__20220930,SEA_MY_KUALA_LUMPUR,2022-09-30,train,Malaysia,Kuala Lumpur,1.92,11.8,6.86,5.909666666666667,7.810333333333333
SEA_MY_KUALA_LUMPUR__20221001,SEA_MY_KUALA_LUMPUR,2022-10-01,train,Malaysia,Kuala Lumpur,6.89,0.3,3.595,3.7021370967741936,3.487862903225806
SEA_MY_KUALA_LUMPUR__20221002,SEA_MY_KUALA_LUMPUR,2022-10-02,train,Malaysia,Kuala Lumpur,5.58,0.0,2.79,2.897137096774194,2.6828629032258062
SEA_MY_KUALA_LUMPUR__20221003,SEA_MY_KUALA_LUMPUR,2022-10-03,train,Malaysia,Kuala Lumpur,4.67,9.4,7.035,7.142137096774194,6.927862903225806
SEA_MY_KUALA_LUMPUR__20221004,SEA_MY_KUALA_LUMPUR,2022-10-04,train,Malaysia,Kuala Lumpur,4.58,25.7,15.14,15.247137096774193,15.032862903225803
SEA_MY_KUALA_LUMPUR__20221005,SEA_MY_KUALA_LUMPUR,2022-10-05,train,Malaysia,Kuala Lumpur,4.46,1.0,2.73,2.8371370967741933,2.622862903225806
SEA_MY_KUALA_LUMPUR__20221006,SEA_MY_KUALA_LUMPUR,2022-10-06,train,Malaysia,Kuala Lumpur,3.03,0.0,1.515,1.6221370967741937,1.4078629032258063
SEA_MY_KUALA_LUMPUR__20221007,SEA_MY_KUALA_LUMPUR,2022-10-07,train,Malaysia,Kuala Lumpur,39.95,16.8,28.375,28.4821370967742,28.26786290322581
SEA_MY_KUALA_LUMPUR__20221008,SEA_MY_KUALA_LUMPUR,2022-10-08,train,Malaysia,Kuala Lumpur,9.25,0.0,4.625,4.732137096774194,4.517862903225806
SEA_MY_KUALA_LUMPUR__20221009,SEA_MY_KUALA_LUMPUR,2022-10-09,train,Malaysia,Kuala Lumpur,8.36,0.3,4.33,4.437137096774193,4.222862903225806
SEA_MY_KUALA_LUMPUR__20221010,SEA_MY_KUALA_LUMPUR,2022-10-10,train,Malaysia,Kuala Lumpur,12.62,8.9,10.76,10.867137096774194,10.652862903225806
SEA_MY_KUALA_LUMPUR__20221011,SEA_MY_KUALA_LUMPUR,2022-10-11,train,Malaysia,Kuala Lumpur,15.02,8.0,11.51,11.617137096774194,11.402862903225806
SEA_MY_KUALA_LUMPUR__20221012,SEA_MY_KUALA_LUMPUR,2022-10-12,train,Malaysia,Kuala Lumpur,10.87,0.6,5.734999999999999,5.842137096774193,5.627862903225806
SEA_MY_KUALA_LUMPUR__20221013,SEA_MY_KUALA_LUMPUR,2022-10-13,train,Malaysia,Kuala Lumpur,10.69,2.1,6.395,6.502137096774193,6.287862903225806
SEA_MY_KUALA_LUMPUR__20221014,SEA_MY_KUALA_LUMPUR,2022-10-14,train,Malaysia,Kuala Lumpur,9.38,7.8,8.59,8.697137096774194,8.482862903225806
SEA_MY_KUALA_LUMPUR__20221015,SEA_MY_KUALA_LUMPUR,2022-10-15,train,Malaysia,Kuala Lumpur,5.58,8.6,7.09,7.197137096774194,6.982862903225806
SEA_MY_KUALA_LUMPUR__20221016,SEA_MY_KUALA_LUMPUR,2022-10-16,train,Malaysia,Kuala Lumpur,3.01,2.5,2.755,2.8621370967741937,2.647862903225806
SEA_MY_KUALA_LUMPUR__20221017,SEA_MY_KUALA_LUMPUR,2022-10-17,train,Malaysia,Kuala Lumpur,10.88,0.1,5.49,5.597137096774194,5.382862903225806
SEA_MY_KUALA_LUMPUR__20221018,SEA_MY_KUALA_LUMPUR,2022-10-18,train,Malaysia,Kuala Lumpur,9.0,0.7,4.85,4.9571370967741935,4.742862903225806
SEA_MY_KUALA_LUMPUR__20221019,SEA_MY_KUALA_LUMPUR,2022-10-19,train,Malaysia,Kuala Lumpur,12.36,1.6,6.98,7.087137096774193,6.872862903225806
SEA_MY_KUALA_LUMPUR__20221020,SEA_MY_KUALA_LUMPUR,2022-10-20,train,Malaysia,Kuala Lumpur,16.46,0.0,8.23,8.337137096774194,8.122862903225807
SEA_MY_KUALA_LUMPUR__20221021,SEA_MY_KUALA_LUMPUR,2022-10-21,train,Malaysia,Kuala Lumpur,6.92,8.6,7.76,7.867137096774194,7.652862903225806
SEA_MY_KUALA_LUMPUR__20221022,SEA_MY_KUALA_LUMPUR,2022-10-22,train,Malaysia,Kuala Lumpur,31.32,8.5,19.91,20.017137096774192,19.802862903225808
SEA_MY_KUALA_LUMPUR__20221023,SEA_MY_KUALA_LUMPUR,2022-10-23,train,Malaysia,Kuala Lumpur,4.14,7.8,5.97,6.077137096774193,5.862862903225806
SEA_MY_KUALA_LUMPUR__20221024,SEA_MY_KUALA_LUMPUR,2022-10-24,train,Malaysia,Kuala Lumpur,16.65,2.7,9.675,9.782137096774193,9.567862903225803
SEA_MY_KUALA_LUMPUR__20221025,SEA_MY_KUALA_LUMPUR,2022-10-25,train,Malaysia,Kuala Lumpur,4.68,7.2,5.94,6.047137096774193,5.832862903225806
SEA_MY_KUALA_LUMPUR__20221026,SEA_MY_KUALA_LUMPUR,2022-10-26,train,Malaysia,Kuala Lumpur,13.76,5.1,9.43,9.537137096774194,9.322862903225806
SEA_MY_KUALA_LUMPUR__20221027,SEA_MY_KUALA_LUMPUR,2022-10-27,train,Malaysia,Kuala Lumpur,12.47,3.3,7.885,7.992137096774194,7.777862903225806
SEA_MY_KUALA_LUMPUR__20221028,SEA_MY_KUALA_LUMPUR,2022-10-28,train,Malaysia,Kuala Lumpur,13.74,6.5,10.12,10.227137096774191,10.012862903225804
SEA_MY_KUALA_LUMPUR__20221029,SEA_MY_KUALA_LUMPUR,2022-10-29,train,Malaysia,Kuala Lumpur,4.98,3.0,3.99,4.097137096774194,3.8828629032258064
SEA_MY_KUALA_LUMPUR__20221030,SEA_MY_KUALA_LUMPUR,2022-10-30,train,Malaysia,Kuala Lumpur,39.43,23.7,31.565,31.672137096774197,31.45786290322581
SEA_MY_KUALA_LUMPUR__20221031,SEA_MY_KUALA_LUMPUR,2022-10-31,train,Malaysia,Kuala Lumpur,10.25,2.4,6.325,6.432137096774193,6.217862903225806
SEA_MY_KUALA_LUMPUR__20221101,SEA_MY_KUALA_LUMPUR,2022-11-01,train,Malaysia,Kuala Lumpur,28.48,32.0,30.24,30.42516666666667,30.05483333333333
SEA_MY_KUALA_LUMPUR__20221102,SEA_MY_KUALA_LUMPUR,2022-11-02,train,Malaysia,Kuala Lumpur,1.85,11.1,6.475,6.660166666666666,6.289833333333333
SEA_MY_KUALA_LUMPUR__20221103,SEA_MY_KUALA_LUMPUR,2022-11-03,train,Malaysia,Kuala Lumpur,6.59,16.8,11.695,11.880166666666668,11.509833333333331
SEA_MY_KUALA_LUMPUR__20221104,SEA_MY_KUALA_LUMPUR,2022-11-04,train,Malaysia,Kuala Lumpur,14.97,19.9,17.435,17.620166666666666,17.249833333333335
SEA_MY_KUALA_LUMPUR__20221105,SEA_MY_KUALA_LUMPUR,2022-11-05,train,Malaysia,Kuala Lumpur,10.22,1.8,6.010000000000001,6.195166666666667,5.824833333333334
SEA_MY_KUALA_LUMPUR__20221106,SEA_MY_KUALA_LUMPUR,2022-11-06,train,Malaysia,Kuala Lumpur,13.8,10.4,12.1,12.285166666666669,11.914833333333334
SEA_MY_KUALA_LUMPUR__20221107,SEA_MY_KUALA_LUMPUR,2022-11-07,train,Malaysia,Kuala Lumpur,7.78,0.8,4.29,4.4751666666666665,4.104833333333334
SEA_MY_KUALA_LUMPUR__20221108,SEA_MY_KUALA_LUMPUR,2022-11-08,train,Malaysia,Kuala Lumpur,33.6,2.2,17.900000000000002,18.085166666666662,17.714833333333335
SEA_MY_KUALA_LUMPUR__20221109,SEA_MY_KUALA_LUMPUR,2022-11-09,train,Malaysia,Kuala Lumpur,12.25,27.1,19.675,19.860166666666668,19.489833333333333
SEA_MY_KUALA_LUMPUR__20221110,SEA_MY_KUALA_LUMPUR,2022-11-10,train,Malaysia,Kuala Lumpur,18.62,11.2,14.91,15.095166666666668,14.724833333333333
SEA_MY_KUALA_LUMPUR__20221111,SEA_MY_KUALA_LUMPUR,2022-11-11,train,Malaysia,Kuala Lumpur,15.22,25.4,20.31,20.495166666666663,20.12483333333333
SEA_MY_KUALA_LUMPUR__20221112,SEA_MY_KUALA_LUMPUR,2022-11-12,train,Malaysia,Kuala Lumpur,16.65,14.1,15.375,15.560166666666666,15.189833333333333
SEA_MY_KUALA_LUMPUR__20221113,SEA_MY_KUALA_LUMPUR,2022-11-13,train,Malaysia,Kuala Lumpur,13.85,12.5,13.175,13.360166666666666,12.989833333333332
SEA_MY_KUALA_LUMPUR__20221114,SEA_MY_KUALA_LUMPUR,2022-11-14,train,Malaysia,Kuala Lumpur,34.75,26.4,30.575,30.760166666666667,30.38983333333333
SEA_MY_KUALA_LUMPUR__20221115,SEA_MY_KUALA_LUMPUR,2022-11-15,train,Malaysia,Kuala Lumpur,5.08,2.6,3.84,4.025166666666667,3.654833333333333
SEA_MY_KUALA_LUMPUR__20221116,SEA_MY_KUALA_LUMPUR,2022-11-16,train,Malaysia,Kuala Lumpur,19.57,27.1,23.335,23.520166666666668,23.149833333333333
SEA_MY_KUALA_LUMPUR__20221117,SEA_MY_KUALA_LUMPUR,2022-11-17,train,Malaysia,Kuala Lumpur,27.38,0.5,13.94,14.125166666666669,13.754833333333332
SEA_MY_KUALA_LUMPUR__20221118,SEA_MY_KUALA_LUMPUR,2022-11-18,train,Malaysia,Kuala Lumpur,11.15,6.7,8.925,9.110166666666666,8.739833333333333
